collision_id,vehicle_id,person_id,year,month,day,hour,day_of_week,crash_time,zip_code,latitude,longitude,num_injured,num_killed,num_casualty,vehicle_type,vehicle_year,driver_license_status,driver_license_jurisdiction,person_type,person_role,person_age,person_sex,person_eje,person_safe_equip
4667472,20524861,12756551,2023,10,3,11,星期二,11:10:00,10012,40.724136,-73.992615,0,0,0,Sedan,2018,Licensed,NY,Occupant,Driver,48,M,Not Ejected,NA
4667584,20525157,12757090,2023,10,3,11,星期二,11:16:00,10028,40.777874,-73.95175,1,0,1,Box Truck,2015,Licensed,NY,Occupant,Driver,61,M,Not Ejected,Lap Belt
4667584,20525156,12757088,2023,10,3,11,星期二,11:16:00,10028,40.777874,-73.95175,1,0,1,Sedan,2015,Licensed,NY,Occupant,Driver,47,F,Not Ejected,Lap Belt
4667584,20525156,12757091,2023,10,3,11,星期二,11:16:00,10028,40.777874,-73.95175,1,0,1,Sedan,2015,Licensed,NY,Occupant,Passenger,45,M,Not Ejected,Lap Belt
4668940,20527464,12761307,2023,10,3,12,星期二,12:30:00,10030,40.822834,-73.941925,2,0,2,Station Wagon/Sport Utility Vehicle,2015,Licensed,NC,Occupant,Driver,36,M,Not Ejected,Lap Belt
4668940,20527465,12761310,2023,10,3,12,星期二,12:30:00,10030,40.822834,-73.941925,2,0,2,Station Wagon/Sport Utility Vehicle,2020,Licensed,NY,Occupant,Driver,47,M,Not Ejected,Lap Belt
4668346,20526744,12759957,2023,10,3,12,星期二,12:00:00,10016,40.74481,-73.97992,1,0,1,Station Wagon/Sport Utility Vehicle,NA,Licensed,PA,Occupant,Driver,54,F,Not Ejected,NA
4668346,20526743,12759956,2023,10,3,12,星期二,12:00:00,10016,40.74481,-73.97992,1,0,1,Taxi,2014,Licensed,NY,Occupant,Driver,61,M,Not Ejected,Lap Belt & Harness
4668492,20527101,12760662,2023,10,3,12,星期二,12:45:00,10018,NA,NA,0,0,0,Box Truck,2020,Licensed,NY,Occupant,Driver,43,M,Not Ejected,Lap Belt & Harness
4668983,NA,NA,2023,10,3,14,星期二,14:26:00,10029,40.795254,-73.94936,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4667585,20525162,12757099,2023,10,3,14,星期二,14:45:00,10065,40.76468,-73.9643,0,0,0,Sedan,2012,Licensed,NY,Occupant,Driver,48,M,Not Ejected,Lap Belt & Harness
4667585,20525163,12757101,2023,10,3,14,星期二,14:45:00,10065,40.76468,-73.9643,0,0,0,Dump,2015,Licensed,NY,Occupant,Driver,53,M,Not Ejected,Lap Belt
4669817,20530266,12766131,2023,10,3,14,星期二,14:00:00,10029,40.789684,-73.94815,5,0,5,Station Wagon/Sport Utility Vehicle,2018,Licensed,NY,Occupant,Driver,34,F,Not Ejected,NA
4669817,20530265,12766132,2023,10,3,14,星期二,14:00:00,10029,40.789684,-73.94815,5,0,5,Garbage or Refuse,2017,Licensed,NY,Occupant,Driver,35,F,Not Ejected,NA
4669817,20530268,12766127,2023,10,3,14,星期二,14:00:00,10029,40.789684,-73.94815,5,0,5,Pick-up Truck,2017,Licensed,NY,Occupant,Driver,27,M,Not Ejected,NA
4669817,20530268,12766125,2023,10,3,14,星期二,14:00:00,10029,40.789684,-73.94815,5,0,5,Pick-up Truck,2017,Licensed,NY,Occupant,Passenger,40,M,Not Ejected,NA
4669817,20530267,12766129,2023,10,3,14,星期二,14:00:00,10029,40.789684,-73.94815,5,0,5,Sedan,2019,Licensed,NY,Occupant,Driver,28,M,Not Ejected,Stoppers Only (In-Line Skater/Bicyclist)
4668231,20526807,12760081,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,4,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760097,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,57,F,Not Ejected,Lap Belt & Harness
4668231,20526807,12760080,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,3,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760078,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,4,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760085,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,4,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760095,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,4,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760096,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,4,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760091,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,4,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760090,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,3,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760089,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,4,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760083,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,3,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760086,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,4,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760094,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,3,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760087,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,4,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760084,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,4,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760076,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Driver,67,M,Not Ejected,Lap Belt & Harness
4668231,20526807,12760092,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,3,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760082,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,3,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760079,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,4,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760093,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,2,U,Not Ejected,Lap Belt & Harness
4668231,20526807,12760088,2023,10,3,15,星期二,15:15:00,10035,40.802494,-73.9409,0,0,0,Bus,2014,Licensed,NY,Occupant,Passenger,4,U,Not Ejected,Lap Belt & Harness
4667664,20525649,12758001,2023,10,3,15,星期二,15:00:00,10037,40.809746,-73.93839,0,0,0,Sedan,NA,Licensed,NY,Occupant,Passenger,29,M,Not Ejected,Lap Belt & Harness
4667664,20525649,12757998,2023,10,3,15,星期二,15:00:00,10037,40.809746,-73.93839,0,0,0,Sedan,NA,Licensed,NY,Occupant,Driver,40,F,Not Ejected,Lap Belt & Harness
4667664,20525648,12757999,2023,10,3,15,星期二,15:00:00,10037,40.809746,-73.93839,0,0,0,Sedan,2017,Licensed,NY,Occupant,Driver,43,M,Not Ejected,Child Restraint Only
4669015,20528446,12762954,2023,10,3,15,星期二,15:00:00,10038,40.708733,-74.00595,0,0,0,Sedan,2018,Licensed,VA,Occupant,Driver,26,F,Not Ejected,NA
4676321,20544221,12790855,2023,10,3,15,星期二,15:30:00,10013,40.720104,-74.00677,3,0,3,Sedan,2023,Licensed,NJ,Occupant,Driver,33,M,Not Ejected,NA
4676321,20544220,12790856,2023,10,3,15,星期二,15:30:00,10013,40.720104,-74.00677,3,0,3,NA,2017,Licensed,NY,Occupant,Passenger,46,M,Not Ejected,NA
4676321,20544220,12790857,2023,10,3,15,星期二,15:30:00,10013,40.720104,-74.00677,3,0,3,NA,2017,Licensed,NY,Occupant,Passenger,40,M,Not Ejected,NA
4676321,20544220,12790852,2023,10,3,15,星期二,15:30:00,10013,40.720104,-74.00677,3,0,3,NA,2017,Licensed,NY,Occupant,Driver,41,M,Not Ejected,Lap Belt & Harness
4676321,20544220,12790858,2023,10,3,15,星期二,15:30:00,10013,40.720104,-74.00677,3,0,3,NA,2017,Licensed,NY,Occupant,Passenger,42,M,Not Ejected,NA
4668535,20527482,12761343,2023,10,3,16,星期二,16:23:00,10036,40.75602,-73.98482,0,0,0,Sedan,2014,Licensed,NJ,Occupant,Driver,47,M,Not Ejected,Lap Belt
4668535,20527481,12761345,2023,10,3,16,星期二,16:23:00,10036,40.75602,-73.98482,0,0,0,Van,NA,Licensed,NY,Occupant,Passenger,38,M,Not Ejected,Lap Belt
4668535,20527481,12761344,2023,10,3,16,星期二,16:23:00,10036,40.75602,-73.98482,0,0,0,Van,NA,Licensed,NY,Occupant,Passenger,30,M,Not Ejected,None
4668535,20527481,12761342,2023,10,3,16,星期二,16:23:00,10036,40.75602,-73.98482,0,0,0,Van,NA,Licensed,NY,Occupant,Driver,36,M,Not Ejected,Lap Belt
4683546,20559420,12817662,2023,10,3,16,星期二,16:00:00,10035,40.802116,-73.9361,0,0,0,Sedan,2022,NA,NA,Occupant,Passenger,30,F,Not Ejected,None
4683546,20559420,12817661,2023,10,3,16,星期二,16:00:00,10035,40.802116,-73.9361,0,0,0,Sedan,2022,NA,NA,Occupant,Driver,NA,F,Not Ejected,None
4667776,20525519,12757741,2023,10,3,17,星期二,17:05:00,10012,40.724686,-73.9974,0,0,0,Sedan,2020,NA,NA,Occupant,Driver,27,M,Not Ejected,Lap Belt & Harness
4667806,20525489,12757697,2023,10,3,17,星期二,17:20:00,10032,40.835102,-73.94545,1,0,1,Bike,NA,Licensed,NY,Bicyclist,Driver,30,M,Not Ejected,None
4667806,20525490,12757699,2023,10,3,17,星期二,17:20:00,10032,40.835102,-73.94545,1,0,1,Sedan,2003,Licensed,NY,Occupant,Driver,71,M,Not Ejected,None
4667881,20525525,12757752,2023,10,3,18,星期二,18:12:00,10016,40.745068,-73.97258,0,0,0,Sedan,2013,Licensed,NY,Occupant,Driver,26,M,Not Ejected,Lap Belt & Harness
4667716,20525514,12757731,2023,10,3,18,星期二,18:40:00,10012,40.724083,-73.994446,0,0,0,Flat Rack,2020,Licensed,NY,Occupant,Driver,29,M,Not Ejected,Lap Belt & Harness
4667716,20525514,12757733,2023,10,3,18,星期二,18:40:00,10012,40.724083,-73.994446,0,0,0,Flat Rack,2020,Licensed,NY,Occupant,Passenger,36,M,Not Ejected,Lap Belt & Harness
4667716,20525514,12757732,2023,10,3,18,星期二,18:40:00,10012,40.724083,-73.994446,0,0,0,Flat Rack,2020,Licensed,NY,Occupant,Passenger,33,F,Not Ejected,Lap Belt & Harness
4667716,20525514,12757734,2023,10,3,18,星期二,18:40:00,10012,40.724083,-73.994446,0,0,0,Flat Rack,2020,Licensed,NY,Occupant,Passenger,22,M,Not Ejected,Lap Belt & Harness
4667716,20525514,12757735,2023,10,3,18,星期二,18:40:00,10012,40.724083,-73.994446,0,0,0,Flat Rack,2020,Licensed,NY,Occupant,Passenger,29,M,Not Ejected,Lap Belt & Harness
4668038,20526176,12758913,2023,10,3,18,星期二,18:02:00,10002,40.717407,-73.987885,0,0,0,Sedan,2021,Licensed,NY,Occupant,Passenger,27,M,Not Ejected,Lap Belt & Harness
4668038,20526175,12758918,2023,10,3,18,星期二,18:02:00,10002,40.717407,-73.987885,0,0,0,Sedan,2016,Licensed,NY,Occupant,Passenger,33,F,Not Ejected,Lap Belt & Harness
4668038,20526176,12758916,2023,10,3,18,星期二,18:02:00,10002,40.717407,-73.987885,0,0,0,Sedan,2021,Licensed,NY,Occupant,Driver,22,F,Not Ejected,Lap Belt & Harness
4668038,20526175,12758912,2023,10,3,18,星期二,18:02:00,10002,40.717407,-73.987885,0,0,0,Sedan,2016,Licensed,NY,Occupant,Driver,33,F,Not Ejected,Lap Belt & Harness
4668038,20526175,12758917,2023,10,3,18,星期二,18:02:00,10002,40.717407,-73.987885,0,0,0,Sedan,2016,Licensed,NY,Occupant,Passenger,33,F,Not Ejected,Lap Belt & Harness
4668038,20526176,12758914,2023,10,3,18,星期二,18:02:00,10002,40.717407,-73.987885,0,0,0,Sedan,2021,Licensed,NY,Occupant,Passenger,22,F,Not Ejected,Lap Belt & Harness
4667744,20817291,13268643,2023,10,3,19,星期二,19:21:00,10011,40.734688,-73.99998,0,1,1,Sedan,2023,Licensed,NY,Occupant,Driver,56,F,Not Ejected,None
4667744,20817291,13268647,2023,10,3,19,星期二,19:21:00,10011,40.734688,-73.99998,0,1,1,Sedan,2023,Licensed,NY,Occupant,Passenger,30,F,Not Ejected,Lap Belt & Harness
4667744,20817291,13268646,2023,10,3,19,星期二,19:21:00,10011,40.734688,-73.99998,0,1,1,Sedan,2023,Licensed,NY,Occupant,Passenger,26,F,Not Ejected,Lap Belt & Harness
4667744,20817291,13268648,2023,10,3,19,星期二,19:21:00,10011,40.734688,-73.99998,0,1,1,Sedan,2023,Licensed,NY,Occupant,Passenger,30,F,Not Ejected,Lap Belt & Harness
4667744,NA,13268645,2023,10,3,19,星期二,19:21:00,10011,40.734688,-73.99998,0,1,1,NA,NA,NA,NA,Pedestrian,Pedestrian,76,F,Not Ejected,Other
4667586,20525164,12757103,2023,10,3,19,星期二,19:17:00,10128,40.780754,-73.95258,0,0,0,Sedan,2017,Licensed,NY,Occupant,Driver,34,M,Not Ejected,None
4667586,20525165,12757105,2023,10,3,19,星期二,19:17:00,10128,40.780754,-73.95258,0,0,0,Station Wagon/Sport Utility Vehicle,2022,Licensed,NY,Occupant,Driver,27,M,Not Ejected,None
4667948,20525517,12757738,2023,10,3,20,星期二,20:58:00,10002,40.720158,-73.993484,0,0,0,Station Wagon/Sport Utility Vehicle,2021,Licensed,NY,Occupant,Driver,43,M,Not Ejected,Lap Belt & Harness
4667610,20524886,12756595,2023,10,3,20,星期二,20:30:00,10010,40.744522,-73.99164,1,0,1,Sedan,2018,Licensed,NY,Occupant,Driver,37,M,Not Ejected,Lap Belt
4667610,20524885,12756593,2023,10,3,20,星期二,20:30:00,10010,40.744522,-73.99164,1,0,1,Bike,NA,Unlicensed,NY,Bicyclist,Driver,23,M,Not Ejected,None
4667602,20524794,12756437,2023,10,3,20,星期二,20:56:00,10023,40.76889,-73.9821,0,0,0,Sedan,2016,Licensed,PA,Occupant,Driver,64,F,Not Ejected,None
4667698,NA,12757737,2023,10,3,20,星期二,20:31:00,10002,40.719482,-73.991295,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,70,F,NA,NA
4672919,20536913,12777747,2023,10,3,22,星期二,22:10:00,10029,40.799305,-73.94324,1,0,1,Bike,NA,NA,NA,Bicyclist,Driver,47,M,Not Ejected,Helmet Only (In-Line Skater/Bicyclist)
4667702,20525454,12757642,2023,10,3,23,星期二,23:45:00,10014,40.7407,-74.008965,0,0,0,Sedan,2022,Licensed,FL,Occupant,Driver,22,F,Not Ejected,Lap Belt & Harness
4667557,20524923,12756657,2023,10,3,23,星期二,23:17:00,10019,40.76479,-73.98429,0,0,0,Station Wagon/Sport Utility Vehicle,2018,Licensed,NY,Occupant,Driver,NA,M,Not Ejected,Lap Belt & Harness
4667557,20524924,12756659,2023,10,3,23,星期二,23:17:00,10019,40.76479,-73.98429,0,0,0,Station Wagon/Sport Utility Vehicle,2023,Licensed,NY,Occupant,Driver,50,F,Not Ejected,Lap Belt & Harness
4667557,20524923,12756660,2023,10,3,23,星期二,23:17:00,10019,40.76479,-73.98429,0,0,0,Station Wagon/Sport Utility Vehicle,2018,Licensed,NY,Occupant,Passenger,24,M,Not Ejected,Lap Belt & Harness
4668302,20814960,13264696,2023,10,4,3,星期三,03:24:00,10128,40.78294,-73.948044,1,1,2,Box Truck,2008,Licensed,NY,Occupant,Driver,70,M,Not Ejected,Lap Belt & Harness
4668302,20814959,13264693,2023,10,4,3,星期三,03:24:00,10128,40.78294,-73.948044,1,1,2,Moped,2023,Unlicensed,NY,Occupant,Driver,47,M,Ejected,None
4668302,20814959,13264697,2023,10,4,3,星期三,03:24:00,10128,40.78294,-73.948044,1,1,2,Moped,2023,Unlicensed,NY,Occupant,Passenger,34,M,Ejected,None
4668495,20527097,12760655,2023,10,4,5,星期三,05:30:00,10036,40.755478,-73.9856,0,0,0,Station Wagon/Sport Utility Vehicle,2019,Licensed,NY,Occupant,Driver,40,M,Not Ejected,NA
4668495,20527098,12760656,2023,10,4,5,星期三,05:30:00,10036,40.755478,-73.9856,0,0,0,E-Scooter,NA,Unlicensed,NJ,Other Motorized,Driver,40,M,Ejected,None
4669880,20533024,12771026,2023,10,4,6,星期三,06:30:00,10019,40.767433,-73.98042,1,0,1,Bike,NA,Licensed,NY,Bicyclist,Driver,53,M,Ejected,Helmet Only (In-Line Skater/Bicyclist)
4668538,20527445,12761268,2023,10,4,6,星期三,06:36:00,10001,40.755116,-74.00248,0,0,0,E-Scooter,NA,Licensed,NY,Other Motorized,Driver,41,M,Not Ejected,None
4668538,20527444,12761267,2023,10,4,6,星期三,06:36:00,10001,40.755116,-74.00248,0,0,0,Station Wagon/Sport Utility Vehicle,2023,Licensed,NJ,Occupant,Driver,42,M,Not Ejected,Lap Belt
4668273,20526761,12759990,2023,10,4,7,星期三,07:05:00,10019,40.762966,-73.973976,1,0,1,Bike,NA,NA,NA,Bicyclist,Driver,42,M,Not Ejected,None
4668273,20526760,12759988,2023,10,4,7,星期三,07:05:00,10019,40.762966,-73.973976,1,0,1,Sedan,2015,Licensed,NY,Occupant,Driver,28,M,Not Ejected,Lap Belt
4668062,20526294,12759147,2023,10,4,7,星期三,07:55:00,10035,40.806408,-73.94016,1,0,1,Sedan,2023,Licensed,NY,Occupant,Driver,31,M,Not Ejected,Lap Belt & Harness
4668062,NA,12759148,2023,10,4,7,星期三,07:55:00,10035,40.806408,-73.94016,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,14,F,NA,NA
4668263,20526887,12760267,2023,10,4,7,星期三,07:35:00,10128,40.779434,-73.94752,0,0,0,Pick-up Truck,2023,Licensed,FL,Occupant,Driver,26,M,Not Ejected,Lap Belt
4669925,NA,12766516,2023,10,4,8,星期三,08:23:00,10028,40.773617,-73.94573,0,0,0,NA,NA,NA,NA,Pedestrian,Pedestrian,25,M,NA,NA
4669529,20529561,12764889,2023,10,4,8,星期三,08:55:00,10013,40.720432,-73.99987,1,0,1,Station Wagon/Sport Utility Vehicle,2003,Licensed,NY,Occupant,Driver,41,M,Not Ejected,NA
4669529,NA,12764890,2023,10,4,8,星期三,08:55:00,10013,40.720432,-73.99987,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,39,F,NA,NA
4675547,NA,NA,2023,10,4,9,星期三,09:30:00,10013,40.725914,-74.008354,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4668536,20527483,12761346,2023,10,4,10,星期三,10:30:00,10001,40.75244,-73.99198,0,0,0,Station Wagon/Sport Utility Vehicle,2023,Licensed,NY,Occupant,Driver,43,M,Not Ejected,Lap Belt
4668536,20527484,12761348,2023,10,4,10,星期三,10:30:00,10001,40.75244,-73.99198,0,0,0,Sedan,2008,Licensed,NY,Occupant,Driver,67,F,Not Ejected,Lap Belt
4668589,20527446,12761270,2023,10,4,10,星期三,10:01:00,10011,40.743423,-73.999855,1,0,1,PK,2011,Licensed,NY,Occupant,Driver,34,F,Not Ejected,Lap Belt & Harness
4668589,NA,12761271,2023,10,4,10,星期三,10:01:00,10011,40.743423,-73.999855,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,NA,M,NA,NA
4667984,20526215,12758986,2023,10,4,12,星期三,12:30:00,10007,40.712723,-74.009674,0,0,0,Sedan,2010,Licensed,NY,Occupant,Driver,26,F,Not Ejected,Lap Belt & Harness
4667984,20526214,12758984,2023,10,4,12,星期三,12:30:00,10007,40.712723,-74.009674,0,0,0,Sedan,2016,Licensed,NY,Occupant,Driver,48,M,Not Ejected,Lap Belt & Harness
4668577,20530235,12766064,2023,10,4,12,星期三,12:50:00,10001,40.752846,-74.004745,1,0,1,Box Truck,2024,Licensed,NY,Occupant,Driver,36,M,Not Ejected,None
4668577,20530234,12766062,2023,10,4,12,星期三,12:50:00,10001,40.752846,-74.004745,1,0,1,Bike,NA,NA,NA,Bicyclist,Driver,56,F,Not Ejected,None
4669735,20566912,12830743,2023,10,4,13,星期三,13:30:00,10036,NA,NA,0,0,0,Station Wagon/Sport Utility Vehicle,2017,Licensed,NY,Occupant,Passenger,38,F,Not Ejected,Lap Belt & Harness
4669735,20566912,12830741,2023,10,4,13,星期三,13:30:00,10036,NA,NA,0,0,0,Station Wagon/Sport Utility Vehicle,2017,Licensed,NY,Occupant,Driver,NA,F,Not Ejected,Lap Belt & Harness
4668029,NA,NA,2023,10,4,13,星期三,13:06:00,10035,40.799538,-73.94095,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4668438,20527061,12760589,2023,10,4,13,星期三,13:20:00,10025,40.804398,-73.96129,0,0,0,NA,2022,Licensed,NY,Occupant,Driver,29,M,Not Ejected,None
4668521,NA,12761142,2023,10,4,14,星期三,14:32:00,10014,40.728603,-74.005325,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,32,F,NA,NA
4667983,NA,NA,2023,10,4,14,星期三,14:30:00,10013,40.721405,-74.00474,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4669591,20529562,12764892,2023,10,4,14,星期三,14:34:00,10013,40.715885,-74.002815,0,0,0,Station Wagon/Sport Utility Vehicle,2023,NA,NA,Occupant,Driver,64,M,Not Ejected,Lap Belt & Harness
4667967,NA,12758869,2023,10,4,14,星期三,14:06:00,10023,40.781193,-73.97975,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,77,F,NA,NA
4667967,20526151,12758870,2023,10,4,14,星期三,14:06:00,10023,40.781193,-73.97975,1,0,1,Bike,NA,NA,NA,Bicyclist,Driver,42,M,Not Ejected,Other
4669597,20529630,12764998,2023,10,4,15,星期三,15:53:00,10033,40.851334,-73.94022,0,0,0,Station Wagon/Sport Utility Vehicle,2019,Licensed,NY,Occupant,Driver,29,F,Not Ejected,NA
4669597,20529630,12765001,2023,10,4,15,星期三,15:53:00,10033,40.851334,-73.94022,0,0,0,Station Wagon/Sport Utility Vehicle,2019,Licensed,NY,Occupant,Passenger,48,M,Not Ejected,NA
4667920,20525786,12758230,2023,10,4,16,星期三,16:20:00,10022,40.762177,-73.96613,0,0,0,E-Bike,2023,Licensed,NY,Bicyclist,Driver,54,M,Partially Ejected,None
4667920,20525785,12758229,2023,10,4,16,星期三,16:20:00,10022,40.762177,-73.96613,0,0,0,Taxi,2022,Licensed,NY,Occupant,Driver,31,M,Not Ejected,NA
4667961,20526140,12758851,2023,10,4,16,星期三,16:00:00,10011,40.731792,-74.000885,0,0,0,Sedan,2019,Licensed,NC,Occupant,Driver,37,M,Not Ejected,Lap Belt
4667961,20526140,12758853,2023,10,4,16,星期三,16:00:00,10011,40.731792,-74.000885,0,0,0,Sedan,2019,Licensed,NC,Occupant,Passenger,36,M,Not Ejected,Lap Belt
4667961,NA,12758852,2023,10,4,16,星期三,16:00:00,10011,40.731792,-74.000885,0,0,0,NA,NA,NA,NA,Pedestrian,Pedestrian,64,M,NA,NA
4668524,20527376,12761143,2023,10,4,17,星期三,17:15:00,10003,40.72958,-73.99547,0,0,0,Sedan,2020,Licensed,NJ,Occupant,Driver,33,M,Not Ejected,None
4679058,20549673,12800405,2023,10,4,17,星期三,17:25:00,10155,40.761395,-73.968185,0,0,0,Station Wagon/Sport Utility Vehicle,2016,Licensed,NB,Occupant,Driver,65,F,Not Ejected,NA
4679058,20549672,12800403,2023,10,4,17,星期三,17:25:00,10155,40.761395,-73.968185,0,0,0,Sedan,2019,Licensed,NY,Occupant,Driver,48,F,Not Ejected,NA
4668873,20527389,12761160,2023,10,4,18,星期三,18:21:00,10009,40.72605,-73.98533,0,0,0,Sedan,2019,Licensed,NY,Occupant,Driver,42,F,Not Ejected,Other
4667930,20525506,12757721,2023,10,4,18,星期三,18:34:00,10029,40.78795,-73.93819,1,0,1,Sedan,2005,Licensed,NY,Occupant,Driver,36,F,Not Ejected,NA
4667930,20525505,12757719,2023,10,4,18,星期三,18:34:00,10029,40.78795,-73.93819,1,0,1,Sedan,2020,Licensed,NY,Occupant,Driver,49,M,Not Ejected,NA
4668155,20526437,12759425,2023,10,4,18,星期三,18:39:00,10028,40.779762,-73.94437,0,0,0,Sedan,2022,Licensed,MD,Occupant,Driver,21,F,Not Ejected,Lap Belt & Harness
4668155,20526438,12759427,2023,10,4,18,星期三,18:39:00,10028,40.779762,-73.94437,0,0,0,Pick-up Truck,2015,Unlicensed,NY,Occupant,Driver,39,M,Not Ejected,Lap Belt & Harness
4669142,20528356,12762812,2023,10,4,20,星期三,20:38:00,10003,40.732597,-73.98965,2,0,2,Bike,NA,Licensed,NY,Bicyclist,Driver,23,F,Partially Ejected,None
4669142,20528355,12762811,2023,10,4,20,星期三,20:38:00,10003,40.732597,-73.98965,2,0,2,Bike,NA,Licensed,NY,Bicyclist,Driver,37,M,Partially Ejected,Helmet Only (In-Line Skater/Bicyclist)
4669356,NA,12763792,2023,10,4,21,星期三,21:20:00,10011,40.7441,-73.99565,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,41,F,NA,NA
4668209,20526889,12760271,2023,10,4,22,星期三,22:45:00,10028,40.77954,-73.95978,1,0,1,Bike,NA,NA,NY,Bicyclist,Driver,28,M,Not Ejected,NA
4669177,20528471,12762995,2023,10,4,22,星期三,22:20:00,10036,40.758266,-73.98547,1,0,1,Pedicab,NA,Permit,NY,Bicyclist,Driver,27,M,Not Ejected,None
4667924,20525787,12758232,2023,10,4,23,星期三,23:20:00,10128,40.77871,-73.94803,0,0,0,Taxi,2017,Licensed,NY,Occupant,Driver,78,M,Not Ejected,NA
4668880,20527396,12761170,2023,10,5,6,星期四,06:40:00,10002,40.720707,-73.981316,1,0,1,Station Wagon/Sport Utility Vehicle,2007,Licensed,NJ,Occupant,Passenger,35,M,Not Ejected,NA
4668880,20527396,12761173,2023,10,5,6,星期四,06:40:00,10002,40.720707,-73.981316,1,0,1,Station Wagon/Sport Utility Vehicle,2007,Licensed,NJ,Occupant,Driver,56,M,Not Ejected,NA
4668880,20527396,12761171,2023,10,5,6,星期四,06:40:00,10002,40.720707,-73.981316,1,0,1,Station Wagon/Sport Utility Vehicle,2007,Licensed,NJ,Occupant,Passenger,37,M,Not Ejected,NA
4668880,20527395,12761174,2023,10,5,6,星期四,06:40:00,10002,40.720707,-73.981316,1,0,1,Station Wagon/Sport Utility Vehicle,2021,Licensed,SC,Occupant,Driver,50,F,Not Ejected,NA
